epoch,train_loss,train acc,test acc,f1_score,matthews_corrcoef
319,32.87831538915634,99.64299880999603,89.84910836762688,0.548780487804878,0.522870961215461
320,32.90662768483162,99.6330821102737,84.0877914951989,0.44230769230769235,0.4233327004588671
321,32.92258748412132,99.57358191193971,87.10562414266118,0.5052631578947369,0.4899186773864051
322,32.8541222512722,99.65291550971837,90.26063100137175,0.5696969696969698,0.5481977395567799
323,32.937615513801575,99.54383181277271,86.83127572016461,0.47826086956521735,0.45214491680373925
324,32.902831107378006,99.61324871082904,88.47736625514403,0.5172413793103449,0.49250515356465796
325,32.90960782766342,99.6330821102737,90.26063100137175,0.5590062111801242,0.5327541166203187
326,32.84498071670532,99.6330821102737,86.28257887517147,0.4845360824742268,0.4670885347391626
327,32.886028081178665,99.58349861166204,87.51714677640604,0.49162011173184356,0.46505877090305947
328,32.864580035209656,99.64299880999603,87.65432098765432,0.5161290322580646,0.5002111725252831
329,32.93156722187996,99.59341531138438,86.0082304526749,0.48484848484848486,0.47053519283368767
330,32.84510299563408,99.65291550971837,84.36213991769547,0.4519230769230769,0.4358053003309325
331,32.865527391433716,99.61324871082904,88.61454046639231,0.5310734463276836,0.5113915398262947
332,32.86038684844971,99.61324871082904,88.7517146776406,0.5232558139534884,0.49828678405510013
333,32.87999111413956,99.62316541055137,83.95061728395062,0.45070422535211263,0.43786745933365784
334,32.965964615345,99.55374851249505,89.84910836762688,0.5595238095238096,0.5384828980166674
335,32.86252987384796,99.62316541055137,86.83127572016461,0.5,0.4849282537259678
336,32.840654999017715,99.61324871082904,85.0480109739369,0.4682926829268293,0.4547448103293689
337,32.87972420454025,99.62316541055137,84.63648834019205,0.4716981132075471,0.4646164684004305
338,32.90747168660164,99.59341531138438,87.37997256515774,0.49450549450549447,0.4706571194842234
339,32.81369191408157,99.68266560888536,86.96844993141289,0.5026178010471204,0.4874108895889096
340,32.848509788513184,99.65291550971837,86.41975308641975,0.4974619289340102,0.4857153448339194
341,32.861334919929504,99.65291550971837,88.06584362139918,0.5347593582887701,0.5240372497810735
342,32.8255952000618,99.62316541055137,88.34019204389575,0.5303867403314917,0.513704517761553
343,32.81034517288208,99.64299880999603,87.92866941015089,0.5268817204301075,0.5134717981760679
344,32.8461389541626,99.68266560888536,89.30041152263375,0.5357142857142858,0.5102740712953286
345,32.79700016975403,99.65291550971837,86.55692729766804,0.4787234042553192,0.4554736292538587
346,32.834434151649475,99.64299880999603,85.18518518518519,0.47058823529411764,0.45693911812779486
347,32.82965502142906,99.62316541055137,84.49931412894375,0.44334975369458124,0.4212544555406264
348,32.84513747692108,99.65291550971837,87.37997256515774,0.5,0.47883320022140863
349,32.81041291356087,99.64299880999603,89.02606310013718,0.5348837209302325,0.5121842155944746
350,32.885597229003906,99.6033320111067,87.92866941015089,0.5268817204301075,0.5134717981760679
351,32.86295819282532,99.62316541055137,90.80932784636488,0.5838509316770185,0.5617515968171464
352,32.84895974397659,99.62316541055137,88.61454046639231,0.5363128491620113,0.5193119064428787
353,32.83126935362816,99.64299880999603,90.39780521262003,0.5833333333333334,0.5666917247380062
354,32.80824163556099,99.67274890916303,84.2249657064472,0.4651162790697675,0.45835263770772766
355,32.8247926235199,99.6330821102737,86.55692729766804,0.49484536082474223,0.4800365742031846
356,32.77802753448486,99.6628322094407,89.43758573388203,0.5276073619631901,0.49735900658952165
357,32.82286739349365,99.6033320111067,90.94650205761317,0.576923076923077,0.5501396164230267
358,32.852602422237396,99.65291550971837,82.44170096021948,0.43859649122807015,0.4329131785640797
359,32.856429874897,99.6628322094407,89.7119341563786,0.5454545454545454,0.5196614724899876
360,32.780914068222046,99.68266560888536,88.34019204389575,0.5251396648044692,0.5057486225579239
361,32.83701214194298,99.62316541055137,87.65432098765432,0.5161290322580646,0.5002111725252831
362,32.824304550886154,99.6330821102737,86.69410150891632,0.4921465968586388,0.47434948176247543
363,32.748795568943024,99.71241570805236,91.4951989026063,0.6025641025641026,0.5797572059933972
364,32.80069434642792,99.65291550971837,87.92866941015089,0.5,0.4731544475200285
365,32.77610304951668,99.6628322094407,88.88888888888889,0.5317919075144508,0.5092265327966512
366,32.800838857889175,99.65291550971837,87.92866941015089,0.5268817204301075,0.5134717981760679
367,32.82728597521782,99.65291550971837,85.87105624142661,0.4824120603015075,0.468216139731696
368,32.785450369119644,99.6925823086077,87.37997256515774,0.48888888888888893,0.46241969542405065
369,32.86480215191841,99.65291550971837,86.83127572016461,0.5,0.4849282537259678
370,32.78549125790596,99.64299880999603,88.61454046639231,0.5363128491620113,0.5193119064428787
371,32.7706401348114,99.68266560888536,87.37997256515774,0.5106382978723405,0.4950116473207869
372,32.81636390089989,99.6033320111067,89.57475994513031,0.5476190476190477,0.524378484655998
373,32.79164671897888,99.65291550971837,87.24279835390946,0.4918032786885245,0.4680592799932871
374,32.81814366579056,99.64299880999603,90.80932784636488,0.5786163522012578,0.5541853275720198
375,32.84814301133156,99.62316541055137,91.08367626886145,0.5806451612903225,0.5537643153785541
376,32.764011561870575,99.6925823086077,89.98628257887518,0.5680473372781065,0.5493767318480745
377,32.75995072722435,99.6925823086077,85.45953360768175,0.44791666666666663,0.419812634465288
378,32.830971986055374,99.62316541055137,91.35802469135803,0.5882352941176471,0.5611716504741024
379,32.78557488322258,99.64299880999603,89.30041152263375,0.5411764705882354,0.5182070156341885
380,32.77016866207123,99.67274890916303,87.10562414266118,0.5,0.48183230796514415
381,32.79422751069069,99.62316541055137,86.96844993141289,0.5026178010471204,0.4874108895889096
382,32.747377187013626,99.68266560888536,88.20301783264746,0.5274725274725276,0.5109470490408226
383,32.7785729765892,99.6628322094407,88.34019204389575,0.5303867403314917,0.513704517761553
384,32.80656313896179,99.64299880999603,88.88888888888889,0.5423728813559323,0.5250468796502341
385,32.78353467583656,99.71241570805236,90.39780521262003,0.5625,0.5361368642518705
386,32.75836509466171,99.6925823086077,87.79149519890261,0.5240641711229946,0.510817540628523
387,32.75755015015602,99.64299880999603,89.84910836762688,0.5542168674698795,0.5307054984126469
388,32.783935219049454,99.68266560888536,88.61454046639231,0.5310734463276836,0.5113915398262947
389,32.801803201437,99.62316541055137,88.20301783264746,0.4941176470588236,0.4622095482415891
390,32.789584547281265,99.64299880999603,85.32235939643347,0.46231155778894467,0.4426789883128417
391,32.808875411748886,99.64299880999603,88.20301783264746,0.5057471264367817,0.47870668096863045
392,32.7959263920784,99.6330821102737,86.41975308641975,0.4705882352941176,0.4447189948657708
393,32.75919529795647,99.67274890916303,85.32235939643347,0.46766169154228865,0.45094288534869853
394,32.835758447647095,99.58349861166204,84.2249657064472,0.4390243902439025,0.41704191776016997
395,32.7635537981987,99.65291550971837,89.57475994513031,0.5529411764705883,0.5322063824823383
396,32.748501628637314,99.6925823086077,88.06584362139918,0.5028571428571429,0.4759146095886346
397,32.7776965200901,99.6628322094407,86.96844993141289,0.4864864864864865,0.462945907796429
398,32.74890476465225,99.68266560888536,86.96844993141289,0.5077720207253886,0.4954556382991521
399,32.759849309921265,99.67274890916303,89.57475994513031,0.5581395348837209,0.5399790786732234
400,32.76617884635925,99.65291550971837,89.98628257887518,0.546583850931677,0.5182553765219048
401,32.785091161727905,99.67274890916303,86.41975308641975,0.4870466321243523,0.46948496346039015
402,32.7451656460762,99.6925823086077,86.96844993141289,0.5026178010471204,0.4874108895889096
403,32.81570681929588,99.6033320111067,89.02606310013718,0.5454545454545455,0.5279639008616407
404,32.798294454813,99.6330821102737,85.87105624142661,0.455026455026455,0.426754569091489
405,32.759403705596924,99.6925823086077,82.71604938271605,0.43750000000000006,0.4284444316707662
406,32.76836407184601,99.65291550971837,84.91083676268862,0.4761904761904762,0.4688823717740531
407,32.76205751299858,99.68266560888536,89.43758573388203,0.5549132947976879,0.5369217090432015
408,32.81221395730972,99.57358191193971,90.39780521262003,0.5679012345679013,0.54385596670239
409,32.78586485981941,99.68266560888536,86.69410150891632,0.4921465968586388,0.47434948176247543
410,32.79426819086075,99.6628322094407,82.99039780521262,0.43636363636363634,0.4240044678853331
411,32.78291666507721,99.6628322094407,88.7517146776406,0.5393258426966293,0.5221631118318837
412,32.77882197499275,99.6330821102737,85.18518518518519,0.47058823529411764,0.45693911812779486
413,32.782841593027115,99.6033320111067,87.24279835390946,0.49729729729729727,0.476248007310977
414,32.766853392124176,99.67274890916303,88.88888888888889,0.5263157894736843,0.5012294261107726
415,32.78205358982086,99.64299880999603,88.7517146776406,0.5393258426966293,0.5221631118318837
416,32.73179143667221,99.68266560888536,90.6721536351166,0.580246913580247,0.5582956724140862
417,32.76777449250221,99.67274890916303,91.22085048010975,0.5897435897435898,0.5649484112082119
418,32.731175750494,99.67274890916303,85.73388203017832,0.4639175257731959,0.4411924558111187
419,32.77163967490196,99.62316541055137,87.92866941015089,0.5111111111111112,0.4894561439113693
420,32.79049879312515,99.64299880999603,81.61865569272976,0.4224137931034483,0.413765900664056
421,32.773700684309006,99.6628322094407,89.43758573388203,0.5443786982248521,0.5212737469686101
422,32.75881019234657,99.65291550971837,86.55692729766804,0.4842105263157894,0.463718280084957
423,32.749527513980865,99.67274890916303,86.28257887517147,0.4680851063829788,0.44229428989821595
424,32.756614565849304,99.67274890916303,89.7119341563786,0.5454545454545454,0.5196614724899876
425,32.746979892253876,99.71241570805236,90.26063100137175,0.5696969696969698,0.5481977395567799
426,32.75540179014206,99.6925823086077,90.94650205761317,0.5657894736842105,0.5348045349564462
427,32.784996807575226,99.65291550971837,87.37997256515774,0.49450549450549447,0.4706571194842234
428,32.765786945819855,99.64299880999603,85.87105624142661,0.4875621890547263,0.4763427202661566
429,32.71110042929649,99.68266560888536,88.88888888888889,0.5263157894736843,0.5012294261107726
430,32.721052408218384,99.68266560888536,82.99039780521262,0.42592592592592593,0.40735816203938785
431,32.71641385555267,99.6925823086077,86.83127572016461,0.4947368421052632,0.47681847873568106
432,32.73272627592087,99.6925823086077,84.77366255144032,0.44776119402985076,0.4255430504312404
433,32.77184906601906,99.6628322094407,86.41975308641975,0.4923076923076923,0.47762662852096
434,32.76412442326546,99.64299880999603,85.73388203017832,0.47474747474747475,0.4577316335945492
435,32.77262622117996,99.6330821102737,90.39780521262003,0.5679012345679013,0.54385596670239
436,32.758084803819656,99.65291550971837,87.51714677640604,0.508108108108108,0.48955010682552497
437,32.75381201505661,99.67274890916303,88.47736625514403,0.5333333333333334,0.5164925923986879
438,32.79111334681511,99.6330821102737,89.57475994513031,0.5476190476190477,0.524378484655998
439,32.792610228061676,99.62316541055137,86.0082304526749,0.46874999999999994,0.44585888216955993
440,32.754790395498276,99.65291550971837,88.06584362139918,0.5245901639344263,0.508219570524313
441,32.7448091506958,99.67274890916303,88.61454046639231,0.5257142857142857,0.5034147483323025
442,32.76880192756653,99.65291550971837,86.55692729766804,0.4842105263157894,0.463718280084957
443,32.71776047348976,99.71241570805236,86.96844993141289,0.4973544973544974,0.4793125926363123
444,32.8068890273571,99.6330821102737,89.02606310013718,0.5238095238095238,0.4961696579346592
445,32.73272404074669,99.6628322094407,86.96844993141289,0.5026178010471204,0.4874108895889096
446,32.744289726018906,99.67274890916303,87.65432098765432,0.5054945054945055,0.4840870960030898
447,32.70816895365715,99.6925823086077,88.47736625514403,0.5280898876404494,0.5085541272219147
448,32.753599375486374,99.70249900833002,89.7119341563786,0.5398773006134969,0.5117406144513186
449,32.762920290231705,99.64299880999603,86.96844993141289,0.4919786096256684,0.4711584131708717
450,32.75037631392479,99.68266560888536,86.69410150891632,0.4921465968586388,0.47434948176247543
451,32.74966686964035,99.65291550971837,86.28257887517147,0.4949494949494949,0.4833387520728261
452,32.76499745249748,99.6628322094407,86.96844993141289,0.4919786096256684,0.4711584131708717
453,32.730936259031296,99.6628322094407,87.79149519890261,0.5136612021857924,0.49483280701397103
454,32.76342874765396,99.6628322094407,85.18518518518519,0.47058823529411764,0.45693911812779486
455,32.72558459639549,99.6925823086077,88.47736625514403,0.5333333333333334,0.5164925923986879
456,32.74872863292694,99.6628322094407,88.20301783264746,0.5168539325842697,0.4949451426119457
457,32.77005338668823,99.64299880999603,89.02606310013718,0.5294117647058822,0.5042076487860386
458,32.73685458302498,99.6330821102737,86.41975308641975,0.4816753926701571,0.46128807393604127
459,32.7164232134819,99.67274890916303,90.94650205761317,0.576923076923077,0.5501396164230267
460,32.746199905872345,99.6628322094407,86.41975308641975,0.4761904761904762,0.45303358086390066
461,32.7527913749218,99.67274890916303,87.79149519890261,0.5082872928176796,0.48675693242312223
462,32.7647468149662,99.64299880999603,89.16323731138546,0.5269461077844312,0.49920580575392115
463,32.740013122558594,99.6925823086077,88.88888888888889,0.5207100591715976,0.4931707620891458
464,32.682676047086716,99.71241570805236,87.51714677640604,0.5027322404371585,0.4814460435036291
465,32.698882073163986,99.6925823086077,88.34019204389575,0.519774011299435,0.49773620000235536
466,32.710692316293716,99.6925823086077,90.53497942386831,0.5548387096774193,0.5240163926114515
467,32.689302921295166,99.6925823086077,88.61454046639231,0.5202312138728324,0.4953789446733761
468,32.713730812072754,99.68266560888536,87.65432098765432,0.5161290322580646,0.5002111725252831
469,32.72213366627693,99.68266560888536,84.36213991769547,0.44660194174757284,0.42749892472001655
470,32.75393891334534,99.64299880999603,88.20301783264746,0.5168539325842697,0.4949451426119457
471,32.728667199611664,99.65291550971837,87.37997256515774,0.48888888888888893,0.46241969542405065
472,32.73675686120987,99.6628322094407,90.94650205761317,0.5875,0.5652543323320026
473,32.74483323097229,99.62316541055137,90.12345679012346,0.5662650602409639,0.5449182131675353
474,32.7050302028656,99.70249900833002,87.24279835390946,0.49729729729729727,0.476248007310977
475,32.72181215882301,99.67274890916303,87.37997256515774,0.5,0.47883320022140863
476,32.68185320496559,99.6925823086077,88.47736625514403,0.5172413793103449,0.49250515356465796
477,32.7624032497406,99.6628322094407,89.16323731138546,0.5325443786982249,0.5072222545288779
478,32.71949627995491,99.70249900833002,85.73388203017832,0.4583333333333333,0.432835758317424
479,32.75432708859444,99.6330821102737,88.34019204389575,0.5142857142857143,0.48966467896046856
480,32.712556064128876,99.67274890916303,90.26063100137175,0.5644171779141105,0.5405038301749123
481,32.75792247056961,99.6628322094407,91.08367626886145,0.5751633986928105,0.5461639783953167
482,32.70756393671036,99.71241570805236,87.65432098765432,0.4999999999999999,0.47593791966771
483,32.752483665943146,99.64299880999603,89.02606310013718,0.5294117647058822,0.5042076487860386
484,32.735436499118805,99.68266560888536,88.20301783264746,0.5222222222222221,0.5029743681550286
485,32.71094337105751,99.68266560888536,88.34019204389575,0.5303867403314917,0.513704517761553
486,32.74159488081932,99.65291550971837,91.35802469135803,0.5771812080536913,0.5460794733808135
487,32.720818400382996,99.6925823086077,88.7517146776406,0.5287356321839081,0.5063036261606855
488,32.731975585222244,99.68266560888536,89.43758573388203,0.5389221556886227,0.5133639536061857
489,32.73186105489731,99.64299880999603,88.20301783264746,0.5376344086021505,0.5267324238268528
490,32.74036428332329,99.64299880999603,89.30041152263375,0.5301204819277108,0.5022800689028699
491,32.71151840686798,99.71241570805236,89.43758573388203,0.5497076023391814,0.5291254639498193
492,32.742236882448196,99.6925823086077,88.7517146776406,0.5444444444444444,0.5300108166423473
493,32.749395191669464,99.64299880999603,87.79149519890261,0.5082872928176796,0.48675693242312223
494,32.72025611996651,99.67274890916303,89.30041152263375,0.5301204819277108,0.5022800689028699
495,32.73104274272919,99.6628322094407,88.7517146776406,0.5340909090909092,0.5142615375262376
496,32.7036135494709,99.67274890916303,88.88888888888889,0.5207100591715976,0.4931707620891458
497,32.73571428656578,99.6628322094407,89.57475994513031,0.5681818181818181,0.5553686275324468
498,32.70439878106117,99.70249900833002,88.88888888888889,0.5207100591715976,0.4931707620891458
499,32.74104315042496,99.64299880999603,90.39780521262003,0.5625,0.5361368642518705
